interp_r,interp_d,interp_mp1,interp_mp2
1660,3.614388,10.39136,17.25725
1670,3.616387,10.39205,17.25768
1680,3.618403,10.39275,17.2581
1690,3.62043,10.39345,17.25853
1700,3.622468,10.39416,17.25896
1710,3.624512,10.39488,17.25939
1720,3.626572,10.3956,17.25982
1730,3.628643,10.39632,17.26025
1740,3.630725,10.39705,17.26068
1750,3.632812,10.39778,17.26112
1760,3.634916,10.39851,17.26156
1770,3.637031,10.39925,17.26201
1780,3.63915,10.39999,17.26245
1790,3.641286,10.40074,17.26291
1800,3.643428,10.40149,17.26336
1810,3.645585,10.40225,17.26381
1820,3.647754,10.40301,17.26427
1830,3.649928,10.40377,17.26473
1840,3.652118,10.40454,17.2652
1850,3.654313,10.40531,17.26566
1860,3.656525,10.40608,17.26613
1870,3.658741,10.40686,17.2666
1880,3.660968,10.40765,17.26707
1890,3.663211,10.40843,17.26755
1900,3.665459,10.40922,17.26802
1910,3.667724,10.41002,17.2685
1920,3.669993,10.41082,17.26899
1930,3.672273,10.41163,17.26947
1940,3.67457,10.41244,17.26996
1950,3.67687,10.41325,17.27045
1960,3.679182,10.41407,17.27094
1970,3.681505,10.41489,17.27144
1980,3.683843,10.41571,17.27194
1990,3.686186,10.41654,17.27244
2000,3.68854,10.41737,17.27294
2010,3.690903,10.41821,17.27344
2020,3.693277,10.41905,17.27395
2030,3.695662,10.4199,17.27446
2040,3.698057,10.42075,17.27498
2050,3.700468,10.4216,17.27549
2060,3.702884,10.42246,17.27601
2070,3.705309,10.42332,17.27653
2080,3.707745,10.42419,17.27705
2090,3.710192,10.42506,17.27757
2100,3.712648,10.42593,17.2781
2110,3.715115,10.42681,17.27863
2120,3.717592,10.4277,17.27916
2130,3.720073,10.42858,17.2797
2140,3.722571,10.42947,17.28024
2150,3.725077,10.43037,17.28078
2160,3.727594,10.43127,17.28132
2170,3.73012,10.43217,17.28186
2180,3.732657,10.43308,17.28241
2190,3.735204,10.43399,17.28296
2200,3.73776,10.43491,17.28352
2210,3.740327,10.43583,17.28407
2220,3.742903,10.43675,17.28463
2230,3.745489,10.43767,17.28519
2240,3.748085,10.43861,17.28575
2250,3.75069,10.43954,17.28632
2260,3.753306,10.44049,17.28688
2270,3.755931,10.44144,17.28745
2280,3.758566,10.44239,17.28803
2290,3.761211,10.44334,17.2886
2300,3.763865,10.44429,17.28918
2310,3.766529,10.44525,17.28976
2320,3.769203,10.44621,17.29034
2330,3.771886,10.44718,17.29093
2340,3.774579,10.44816,17.29152
2350,3.777282,10.44913,17.2921
2360,3.779994,10.45011,17.2927
2370,3.782716,10.4511,17.29329
2380,3.785447,10.45208,17.29389
2390,3.788188,10.45308,17.29449
2400,3.790938,10.45407,17.29509
2410,3.793698,10.45507,17.2957
2420,3.796467,10.45608,17.29631
2430,3.799246,10.45709,17.29693
2440,3.802034,10.4581,17.29755
2450,3.804832,10.45912,17.29816
2460,3.807638,10.46014,17.29878
2470,3.810455,10.46116,17.2994
2480,3.81328,10.46219,17.30002
2490,3.816115,10.46323,17.30064
2500,3.818959,10.46427,17.30127
2510,3.821812,10.46531,17.30189
2520,3.824675,10.46635,17.30252
2530,3.827547,10.4674,17.30316
2540,3.830428,10.46846,17.30379
2550,3.833318,10.46951,17.30443
2560,3.836218,10.47058,17.30508
2570,3.839126,10.47164,17.30573
2580,3.842044,10.47272,17.30638
2590,3.844971,10.47379,17.30703
2600,3.847907,10.47487,17.30769
2610,3.850852,10.47595,17.30834
2620,3.853806,10.47704,17.309
2630,3.856769,10.47813,17.30966
2640,3.85974,10.47922,17.31032
2650,3.862721,10.48032,17.31098
2660,3.865711,10.48142,17.31164
2670,3.86871,10.48252,17.31231
2680,3.871718,10.48364,17.31298
2690,3.874735,10.48476,17.31365
2700,3.87776,10.48588,17.31433
2710,3.880795,10.48701,17.31502
2720,3.883838,10.48813,17.3157
2730,3.88689,10.48926,17.31639
2740,3.889951,10.4904,17.31708
2750,3.893021,10.49154,17.31777
2760,3.896099,10.49268,17.31846
2770,3.899186,10.49383,17.31916
2780,3.902282,10.49498,17.31985
2790,3.905386,10.49613,17.32055
2800,3.908499,10.49729,17.32125
2810,3.911621,10.49844,17.32195
2820,3.914752,10.49961,17.32265
2830,3.917891,10.50078,17.32336
2840,3.921038,10.50195,17.32408
2850,3.924195,10.50313,17.32479
2860,3.927359,10.50432,17.32551
2870,3.930532,10.5055,17.32623
2880,3.933714,10.50669,17.32696
2890,3.936904,10.50789,17.32769
2900,3.940103,10.50909,17.32842
2910,3.94331,10.51029,17.32915
2920,3.946526,10.5115,17.32988
2930,3.94975,10.51271,17.33061
2940,3.952982,10.51392,17.33134
2950,3.956223,10.51514,17.33208
2960,3.959472,10.51637,17.33282
2970,3.962729,10.51759,17.33356
2980,3.965994,10.51882,17.33431
2990,3.969268,10.52006,17.33506
3000,3.972551,10.5213,17.33581
3010,3.975841,10.52254,17.33657
3020,3.97914,10.52378,17.33733
3030,3.982446,10.52504,17.33809
3040,3.985761,10.52629,17.33886
3050,3.989084,10.52755,17.33962
3060,3.992416,10.52881,17.34039
3070,3.995755,10.53008,17.34116
3080,3.999102,10.53135,17.34193
3090,4.002458,10.53262,17.3427
3100,4.005822,10.5339,17.34347
3110,4.009193,10.53519,17.34425
3120,4.012573,10.53647,17.34503
3130,4.015961,10.53777,17.34582
3140,4.019356,10.53906,17.3466
3150,4.022759,10.54036,17.34739
3160,4.026171,10.54166,17.34818
3170,4.029591,10.54297,17.34897
3180,4.033018,10.54428,17.34977
3190,4.036453,10.5456,17.35057
3200,4.039896,10.54692,17.35137
3210,4.043346,10.54824,17.35217
3220,4.046805,10.54956,17.35298
3230,4.050272,10.55089,17.35379
3240,4.053746,10.55222,17.35461
3250,4.057228,10.55356,17.35542
3260,4.060717,10.5549,17.35624
3270,4.064214,10.55625,17.35706
3280,4.06772,10.5576,17.35788
3290,4.071232,10.55896,17.3587
3300,4.074753,10.56031,17.35952
3310,4.078281,10.56168,17.36035
3320,4.081816,10.56304,17.36118
3330,4.08536,10.56441,17.36201
3340,4.08891,10.56578,17.36285
3350,4.092468,10.56716,17.36369
3360,4.096035,10.56854,17.36453
3370,4.099608,10.56993,17.36537
3380,4.103189,10.57132,17.36621
3390,4.106777,10.57271,17.36706
3400,4.110373,10.57411,17.36791
3410,4.113976,10.57551,17.36876
3420,4.117587,10.57691,17.36962
3430,4.121204,10.57832,17.37048
3440,4.12483,10.57974,17.37134
3450,4.128462,10.58115,17.3722
3460,4.132102,10.58257,17.37307
3470,4.13575,10.584,17.37394
3480,4.139405,10.58543,17.37481
3490,4.143067,10.58686,17.37568
3500,4.146736,10.5883,17.37656
3510,4.150412,10.58975,17.37744
3520,4.154096,10.59119,17.37832
3530,4.157787,10.59263,17.3792
3540,4.161485,10.59408,17.38008
3550,4.16519,10.59554,17.38097
3560,4.168902,10.597,17.38186
3570,4.172622,10.59846,17.38275
3580,4.176349,10.59993,17.38365
3590,4.180082,10.60141,17.38454
3600,4.183823,10.60288,17.38544
3610,4.187571,10.60436,17.38635
3620,4.191326,10.60584,17.38725
3630,4.195087,10.60733,17.38816
3640,4.198856,10.60882,17.38907
3650,4.202632,10.61032,17.38999
3660,4.206415,10.61182,17.3909
3670,4.210204,10.61332,17.39182
3680,4.214001,10.61482,17.39274
3690,4.217804,10.61633,17.39366
3700,4.221615,10.61785,17.39458
3710,4.225431,10.61937,17.3955
3720,4.229256,10.62089,17.39643
3730,4.233087,10.62242,17.39736
3740,4.236924,10.62395,17.3983
3750,4.240769,10.62548,17.39924
3760,4.24462,10.62702,17.40018
3770,4.248478,10.62856,17.40113
3780,4.252343,10.6301,17.40207
3790,4.256215,10.63165,17.40303
3800,4.260093,10.63321,17.40398
3810,4.263978,10.63476,17.40493
3820,4.267869,10.63633,17.40588
3830,4.271767,10.63789,17.40684
3840,4.275671,10.63946,17.40779
3850,4.279583,10.64104,17.40875
3860,4.283501,10.64262,17.40972
3870,4.287426,10.6442,17.41068
3880,4.291357,10.64579,17.41165
3890,4.295294,10.64737,17.41262
3900,4.299238,10.64896,17.41359
3910,4.303188,10.65055,17.41457
3920,4.307145,10.65215,17.41555
3930,4.311109,10.65375,17.41653
3940,4.315079,10.65536,17.41751
3950,4.319056,10.65697,17.41849
3960,4.323038,10.65859,17.41948
3970,4.327027,10.66021,17.42047
3980,4.331023,10.66183,17.42146
3990,4.335024,10.66345,17.42246
4000,4.339033,10.66508,17.42345
4010,4.343048,10.66672,17.42445
4020,4.347068,10.66836,17.42546
4030,4.351096,10.67,17.42646
4040,4.355129,10.67164,17.42747
4050,4.359168,10.67329,17.42848
4060,4.363214,10.67494,17.42949
4070,4.367267,10.6766,17.43051
4080,4.371324,10.67826,17.43152
4090,4.375389,10.67993,17.43254
4100,4.379459,10.68159,17.43357
4110,4.383536,10.68327,17.43459
4120,4.387619,10.68495,17.43562
4130,4.391708,10.68663,17.43665
